349,Noein: Mou Hitori no Kimi e,"During their last summer of elementary school, four friends decide to undertake a test of courage at their local graveyard. Before the test begins, Haruka Kaminogi makes a last effort to pull Yuu Gotou away from his controlling mother. While doing so, Haruka suddenly has a strange vision of blue snow followed by the appearance of an imposing silver-haired man. Later, a similar vision occurs at the graveyard to both Haruka and her friends before they try to escape what they assume are ghosts.

Unbeknownst to the children, the people who appeared before them are Dragon Soldiers: an elite military group from a dimension known as La''cryma. The soldiers have traveled to this dimension to secure the ""Dragon Torque""—an entity they believe to be their last hope for survival.  However, both the Dragon Soldiers and Haruka are shocked to learn that the Dragon Torque is Haruka herself. She attempts to escape from the Dragon Soldiers as she finds her own last ray of hope—the strange silver-haired man who claims to be another version of Yuu himself.

[Written by MAL Rewrite]",7.57,Satelight,NULL,"Adventure, Drama, Sci-Fi",24,25
350,Star Wars: Visions,"Presenting all-new, creative takes on the galaxy far, far away, Star Wars: Visions will be a series of animated short films celebrating Star Wars through the lens of the world''s best anime creators. The anthology collection will bring nine fantastic visions from several of the leading Japanese anime studios, offering a fresh and diverse cultural perspective to Star Wars.

(Source: Disney+)",7.1,NULL,"Military, Space","Action, Adventure, Sci-Fi",9,15
1686,Shirayuki Hime no Densetsu,"Snow White was a very happy princess, until the day her stepmother, the Queen Christelle, finally reveals her personality and wants to kill the girl. Snow White flees from the castle and got lost in the woods, where she meets seven dwarfs.",6.69,Tatsunoko Production,NULL,"Adventure, Fantasy, Romance",52,24
353,Xian Wang de Richang Shenghuo 3,Third season of Xian Wang de Richang Shenghuo.,7.34,Pb Animation Co. Ltd.,NULL,"Adventure, Comedy, Fantasy",12,18
354,Rolling☆Girls,"In a dystopian future where Japan''s political organization has crumbled after the Great Tokyo War, Japan is broken up into 10 independent nations, with each nation controlled by a gang led by a ""Best,"" a human-proclaimed prophet with destructive superpowers. Nozomi Moritomo is a ""Rest""—a normal girl that has just started out as a rookie in the local gang. She wants to help the Best Masami Utoku, her childhood friend and role model, in the ongoing territorial dispute. 

When Masami becomes severely injured and unable to fight, Nozomi decides to go on a mission to complete the requests sent to Masami from all over Japan. Along the way, she meets Yukina Kosaka, a shy girl with no sense of direction; Ai Hibiki, an upbeat girl who loves eating; and Chiaya Misono, a quiet and mysterious girl that wears a gas mask. Together, the four girls travel all over the country on their motorcycles while getting involved in territorial wars, disagreements, and even suspicious conspiracies.

[Written by MAL Rewrite]",6.59,Wit Studio,"CGDCT, Super Power","Action, Adventure, Sci-Fi",12,24
355,Pokemon Movie 12: Arceus Choukoku no Jikuu e,"In ages long forgotten, when Earth found itself on a collision course with a meteor, Legendary Pokémon Arceus used its power to avert the danger. However, this feat caused the 16 Plates surrounding it to scatter across the world. Without the Plates providing Arceus with life energy, it began to die. A human named Damon managed to find one of the Plates and returned it to the moribund Pokémon, helping it recover. As a reward, Arceus created the Jewel of Life and gave it to the people of Michina Town, stipulating that it must be returned, but the humans refused, hogging the Jewel to themselves. In the battle that ensued, Damon was killed and Arceus went into slumber, vowing to punish humanity upon its return.

Satoshi and his companions arrive in Michina Town where they come across Sheena, a descendant of Damon, who claims to be in possession of the Jewel of Life and intends on giving it back to Arceus when it awakens.

The situation takes an unexpected turn when Arceus, despite Sheena''s best intentions, remains unsatisfied. Satoshi must now prevent the destruction of the entire human race, as Arceus'' fury causes distortions in the fabric of the universe, enraging the Legendary trio—Dialga, Palkia, and Giratina—and disturbing the world''s balance.

[Written by MAL Rewrite]",7.03,OLM,NULL,"Action, Adventure, Comedy, Drama, Fantasy",1,94
356,Pokemon (2019),"On a new day in the Kanto region, Satoshi gets invited by Professor Yukinari Ookido over to Professor Sakuragi''s lab-opening ceremony in Vermillion City. During the ceremonial speech, Professor Sakuragi receives an alert of a possibly rare Pokémon appearing in Vermillion City''s harbor, leading Satoshi and the other trainers to rush to the area in hopes of finding the mysterious Pokémon. At the harbor, they find Lugia—a Legendary Pokémon—engaged in combat with other trainers.

Noticing the other trainers'' tactics, Satoshi has his partner, Pikachu, strike Lugia with a Thunderbolt attack. Unfazed, Lugia flees, but not before Satoshi determinedly leaps onto its back. To Satoshi''s surprise, he meets another boy, Gou, who leapt onto Lugia''s back as well. The two ride on Lugia''s back as it brings them along on a bizarre adventure across the seas. As it lets the two back on the ground, Satoshi and Gou bid their farewells to Lugia and return to Sakuragi Institute.

Impressed by Gou''s findings and Satoshi''s insight taken during their encounter, Sakuragi requests for the duo to be his new research partners. And so the duo''s journey begins, traveling across multiple regions to meet many new Pokémon—including ones that have the ability to Gigantamax!

[Written by MAL Rewrite]",7.56,OLM,NULL,"Action, Adventure, Comedy, Fantasy",136,23
357,Digimon Savers,"Upon meeting for the first time, undefeated street fighter Daimon, Masaru and renegade Digimon Agumon become friends in the most natural way possible for the knuckleheaded duo—by fighting their hearts out. The self-proclaimed ""ultimate team"" are recruited by a secret government organization called the Digimon Data Squad, or DATS, who had witnessed an unbelievable human fighting blow for blow with a Digimon. Their primary objective is investigating mysterious problems caused by Digimon entering the real world, and the world is currently in the midst of a crisis with Digimon appearing at an unprecedented rate. 

Embarking on various missions with DATS, Daimon and Agumon become colleagues with adolescent genius Touma Norstein and his Digimon partner Gaoman, along with the kind-hearted Yoshino ""Yoshi"" Fujeda and her Digimon partner Lalamon. As the group continues to investigate the rapid increase of Digimon in their world, a darker truth begins to surface, and it is up to Daimon, Agumon, and their friends to get to the bottom of things.

[Written by MAL Rewrite]",6.96,Toei Animation,NULL,"Adventure, Comedy, Drama, Fantasy",48,23
358,Norn9: Norn+Nonet,"In a futuristic era, ""The World"" is a peace-bringing entity. Though no one knows its location, it has watched over Earth for so long that war has become merely a fable. The airship Norn''s task is to deliver nine ability users to The World.

After collecting the last person, Norn takes off. Included onboard are eight men and three women—Koharu, who has finally escaped her loneliness and detests her destructive power; Mikoto Kuga, born to a noble family, who uses her barrier skill to protect the Norn and those it carries; and Nanami Shiranui, whose ability only brings pain, and who wishes to die for a past sin she has committed. While en route, suspicions arise amongst the passengers when they realize there are too many people onboard.

As they try to determine who has snuck aboard, the ship is attacked by an unknown assailant aiming to stop the Norn''s progress at all costs. From this chaos arises questions: why were they granted powers, and what must they do once they reach The World?

[Written by MAL Rewrite]",6.55,NULL,NULL,"Adventure, Fantasy, Romance, Sci-Fi",12,24
1039,Star Ocean EX,"Claude C. Kenni, a crewmember on the spaceship Calnus and son of the commander of the ship, is transported to Expel, a backwards planet with swords and magic. He teams up with Rena Lanford, who thinks he is the legendary Warrior of Light, and other characters to investigate the Sorcery Globe, a meteorite that has been causing problems all over the world. 

(Source: ANN)",6.6,Studio Deen,NULL,"Adventure, Fantasy, Sci-Fi",26,22
